Customer_ID,Age,Shade,Purchase_Date,Price_NPR,Brand
8440,26,Burgundy,2024-06-17,550,Streax
8441,28,Ash Brown,2023-04-22,650,Streax
8442,19,Red Wine,2024-04-07,900,Revlon
8443,23,Red Wine,2024-04-12,550,Godrej
8444,20,Mahogany,2025-04-26,900,Revlon
8445,25,Mahogany,2023-02-13,850,Streax
8446,24,Copper,2023-09-09,750,Streax
8447,27,Red Wine,2024-06-15,700,Revlon
8448,27,Red Wine,2024-07-04,850,Schwarzkopf
8449,25,Red Wine,2024-02-10,900,Godrej
8450,20,Ash Brown,2025-01-22,600,Schwarzkopf
8451,16,Red Wine,2023-02-10,800,Streax
8452,27,Burgundy,2024-07-25,650,Schwarzkopf
8453,24,Red Wine,2024-02-01,850,Garnier
8454,27,Burgundy,2024-06-12,700,Garnier
8455,20,Ash Brown,2025-02-22,650,Schwarzkopf
8456,21,Mahogany,2024-10-07,600,Schwarzkopf
8457,19,Dark Brown,2023-02-20,800,Revlon
8458,21,Burgundy,2023-07-14,750,Schwarzkopf
8459,27,Ash Brown,2023-10-26,900,L’Oreal
8460,23,Dark Brown,2024-03-26,850,Godrej
8461,18,Dark Brown,2024-02-12,850,L’Oreal
8462,20,Red Wine,2023-11-08,850,Garnier
8463,17,Ash Brown,2025-03-03,900,L’Oreal
8464,17,Dark Brown,2025-04-27,600,BBlunt
8465,28,Red Wine,2023-10-20,650,BBlunt
8466,22,Copper,2024-04-17,650,Garnier
8467,25,Ash Brown,2023-06-20,600,L’Oreal
8468,28,Dark Brown,2024-03-08,850,Godrej
8469,25,Mahogany,2023-10-29,550,Garnier
8470,26,Burgundy,2024-09-19,600,BBlunt
8471,25,Copper,2023-02-25,800,Garnier
8472,21,Mahogany,2024-12-07,800,L’Oreal
8473,19,Blue Black,2024-06-13,750,L’Oreal
8474,20,Red Wine,2023-05-26,600,L’Oreal
8475,16,Dark Brown,2024-04-19,700,Revlon
8476,22,Burgundy,2025-04-29,900,L’Oreal
8477,23,Mahogany,2024-10-23,900,Schwarzkopf
8478,24,Burgundy,2024-04-07,800,BBlunt
8479,23,Blue Black,2023-04-03,800,Streax
8480,20,Blonde,2025-01-09,800,BBlunt
8481,18,Red Wine,2024-05-27,550,Revlon
8482,25,Red Wine,2023-04-26,700,BBlunt
8483,26,Ash Brown,2023-07-04,850,BBlunt
8484,24,Dark Brown,2025-03-08,850,Garnier
8485,21,Red Wine,2024-08-22,600,Streax
8486,20,Red Wine,2024-12-13,550,Streax
8487,28,Mahogany,2024-07-13,800,L’Oreal
8488,18,Copper,2023-05-19,850,Schwarzkopf
8489,21,Red Wine,2024-02-07,700,Schwarzkopf
8490,18,Red Wine,2024-02-28,850,Garnier
8491,25,Dark Brown,2023-11-28,900,Schwarzkopf
8492,27,Blue Black,2024-04-06,700,Garnier
8493,21,Copper,2023-01-26,550,Streax
8494,19,Blue Black,2023-07-03,850,Streax
8495,17,Dark Brown,2024-04-09,800,Streax
8496,23,Burgundy,2024-08-27,550,Schwarzkopf
8497,19,Burgundy,2024-12-30,900,BBlunt
8498,24,Red Wine,2023-07-26,650,Streax
8499,22,Red Wine,2024-04-10,800,Godrej
8500,27,Ash Brown,2023-04-03,550,L’Oreal
8501,17,Burgundy,2023-09-14,600,Godrej
8502,19,Mahogany,2023-11-28,850,BBlunt
8503,20,Red Wine,2024-12-09,800,Revlon
8504,18,Mahogany,2024-10-26,750,Garnier
8505,24,Red Wine,2024-12-29,800,Schwarzkopf
8506,28,Dark Brown,2025-03-26,650,Schwarzkopf
8507,20,Mahogany,2023-06-17,550,BBlunt
8508,17,Blonde,2025-01-05,900,Schwarzkopf
8509,26,Mahogany,2025-01-20,750,BBlunt
8510,18,Copper,2023-05-07,650,Godrej
8511,24,Burgundy,2023-04-04,600,Revlon
8512,22,Red Wine,2023-04-27,900,Garnier
8513,17,Burgundy,2024-12-24,900,Schwarzkopf
8514,24,Copper,2024-04-05,800,Revlon
8515,19,Copper,2024-10-11,850,Revlon
8516,28,Mahogany,2024-01-07,750,Revlon
8517,24,Blue Black,2023-03-29,850,L’Oreal
8518,28,Blue Black,2024-06-20,900,Revlon
8519,17,Copper,2024-12-25,550,Streax
8520,27,Blue Black,2024-01-29,550,BBlunt
8521,25,Red Wine,2025-01-14,600,L’Oreal
8522,27,Ash Brown,2025-03-21,650,Streax
8523,19,Blonde,2024-06-07,750,L’Oreal
8524,20,Mahogany,2024-09-18,600,Revlon
8525,17,Ash Brown,2023-06-13,650,Schwarzkopf
8526,25,Blue Black,2024-01-23,700,Schwarzkopf
8527,16,Mahogany,2024-07-17,700,Schwarzkopf
8528,22,Ash Brown,2024-01-25,650,Schwarzkopf
8529,25,Burgundy,2023-02-14,550,BBlunt
8530,16,Blue Black,2025-02-25,550,Schwarzkopf
8531,26,Dark Brown,2023-06-24,700,Garnier
8532,26,Ash Brown,2023-12-10,900,Revlon
8533,23,Dark Brown,2024-08-02,550,L’Oreal
8534,18,Red Wine,2024-11-06,850,Garnier
8535,25,Burgundy,2023-06-03,900,Schwarzkopf
8536,21,Blue Black,2023-06-16,550,Garnier
8537,22,Blonde,2023-05-29,650,L’Oreal
8538,25,Copper,2023-07-03,800,Schwarzkopf
8539,16,Blue Black,2025-02-26,650,Garnier
8540,21,Dark Brown,2024-12-30,550,BBlunt
8541,22,Red Wine,2023-02-22,650,BBlunt
8542,21,Blonde,2024-03-05,750,Revlon
8543,19,Blonde,2023-11-12,700,Revlon
8544,16,Blonde,2023-11-13,800,Streax
8545,26,Mahogany,2025-01-17,900,Garnier
8546,24,Mahogany,2025-02-26,900,L’Oreal
8547,19,Dark Brown,2024-04-01,750,BBlunt
8548,22,Copper,2023-10-23,750,Godrej
8549,22,Blonde,2024-10-03,550,Revlon
8550,17,Copper,2023-07-05,550,Streax
8551,16,Burgundy,2023-05-01,900,BBlunt
8552,23,Blonde,2023-05-15,750,Streax
8553,23,Ash Brown,2023-07-27,750,Schwarzkopf
8554,22,Blonde,2023-01-04,900,Garnier
8555,23,Dark Brown,2024-09-29,600,Streax
8556,18,Mahogany,2025-02-22,600,BBlunt
8557,26,Mahogany,2023-09-17,850,BBlunt
8558,17,Ash Brown,2023-01-13,700,Garnier
8559,22,Ash Brown,2024-04-14,750,Revlon
8560,23,Blue Black,2024-05-24,650,Revlon
8561,16,Burgundy,2025-05-25,800,Godrej
8562,27,Burgundy,2024-05-25,600,Godrej
8563,25,Dark Brown,2024-07-10,900,Revlon
8564,24,Dark Brown,2025-04-06,550,Revlon
8565,28,Dark Brown,2023-01-06,750,Streax
8566,26,Dark Brown,2024-09-14,650,Revlon
8567,19,Dark Brown,2024-05-20,800,Revlon
8568,27,Dark Brown,2023-09-01,650,BBlunt
8569,19,Burgundy,2023-08-11,850,Godrej
8570,18,Red Wine,2024-08-25,650,Garnier
8571,21,Mahogany,2024-11-06,550,L’Oreal
8572,16,Burgundy,2024-05-02,600,Garnier
8573,21,Dark Brown,2024-04-09,650,Schwarzkopf
8574,17,Blue Black,2024-02-24,800,L’Oreal
8575,24,Blue Black,2024-03-28,600,BBlunt
8576,17,Burgundy,2023-03-23,850,Schwarzkopf
8577,22,Ash Brown,2024-09-07,850,Godrej
8578,27,Blue Black,2024-09-06,700,L’Oreal
8579,16,Copper,2023-01-07,550,Revlon
8580,27,Ash Brown,2023-09-08,600,Schwarzkopf
8581,22,Copper,2024-07-14,850,BBlunt
8582,20,Mahogany,2023-10-12,850,L’Oreal
8583,23,Red Wine,2024-09-26,600,Revlon
8584,19,Blue Black,2024-10-05,650,Schwarzkopf
8585,27,Ash Brown,2024-07-24,900,BBlunt
8586,25,Dark Brown,2025-04-19,800,Schwarzkopf
8587,22,Copper,2025-04-25,650,L’Oreal
8588,21,Burgundy,2023-08-01,800,Revlon
8589,20,Copper,2023-02-20,850,Godrej
8590,19,Copper,2023-07-09,850,Streax
8591,22,Mahogany,2023-06-01,550,BBlunt
8592,27,Blonde,2023-02-26,600,L’Oreal
8593,20,Blonde,2024-10-30,750,Revlon
8594,20,Burgundy,2023-12-24,850,Godrej
8595,16,Mahogany,2023-02-07,800,Schwarzkopf
8596,17,Mahogany,2023-05-29,800,Revlon
8597,20,Dark Brown,2025-05-24,900,Streax
8598,28,Mahogany,2023-02-03,900,Godrej
8599,18,Mahogany,2024-11-14,650,L’Oreal
8600,28,Blonde,2024-08-14,650,Revlon
8601,17,Ash Brown,2025-05-08,850,Streax
8602,19,Mahogany,2024-09-09,850,Revlon
8603,19,Ash Brown,2023-11-02,700,Garnier
8604,19,Copper,2023-12-06,800,BBlunt
8605,19,Copper,2023-03-31,550,Revlon
8606,18,Mahogany,2023-02-20,600,Streax
8607,28,Blue Black,2023-04-22,600,Godrej
8608,27,Red Wine,2024-03-02,900,BBlunt
8609,22,Blue Black,2023-07-02,600,L’Oreal
8610,24,Copper,2023-06-15,800,Streax
8611,27,Red Wine,2024-11-19,650,BBlunt
8612,20,Blue Black,2023-10-19,550,Garnier
8613,19,Mahogany,2024-09-17,600,L’Oreal
8614,26,Ash Brown,2024-11-07,800,Revlon
8615,17,Red Wine,2024-12-09,750,Streax
8616,17,Blonde,2024-12-17,850,Schwarzkopf
8617,20,Burgundy,2024-09-01,700,L’Oreal
8618,22,Red Wine,2024-08-09,700,Streax
8619,25,Red Wine,2025-03-17,600,L’Oreal
8620,25,Blonde,2024-07-29,650,Garnier
8621,24,Mahogany,2023-07-01,700,Godrej
8622,28,Blue Black,2024-04-11,700,L’Oreal
8623,22,Blue Black,2025-02-06,900,Streax
8624,20,Copper,2024-08-15,700,Godrej
8625,25,Ash Brown,2024-01-04,700,BBlunt
8626,25,Mahogany,2023-02-06,600,Schwarzkopf
8627,25,Blonde,2023-04-06,900,Garnier
8628,21,Mahogany,2025-02-25,800,Revlon
8629,26,Mahogany,2023-11-03,550,Streax
8630,27,Blue Black,2023-11-27,550,Streax
8631,18,Blonde,2024-01-13,650,Streax
8632,20,Dark Brown,2024-01-24,800,L’Oreal
8633,23,Burgundy,2025-04-19,850,Schwarzkopf
8634,16,Red Wine,2023-03-11,750,Schwarzkopf
8635,27,Blue Black,2025-02-15,550,Godrej
8636,16,Blonde,2024-03-13,750,L’Oreal
8637,22,Ash Brown,2025-05-13,550,Streax
8638,20,Red Wine,2024-07-17,900,Schwarzkopf
8639,20,Red Wine,2023-03-08,550,Streax
8640,16,Dark Brown,2023-10-27,900,Streax
8641,24,Dark Brown,2024-04-27,900,Streax
8642,16,Blue Black,2023-05-18,650,Garnier
8643,20,Copper,2023-05-05,700,Revlon
8644,25,Ash Brown,2024-12-12,650,BBlunt
8645,24,Blue Black,2025-05-30,900,BBlunt
8646,19,Mahogany,2023-10-09,900,Godrej
8647,28,Copper,2023-12-04,550,Schwarzkopf
8648,23,Blonde,2024-06-23,800,BBlunt
8649,21,Dark Brown,2024-02-28,700,Godrej
8650,26,Ash Brown,2024-06-21,800,Revlon
8651,18,Red Wine,2023-08-03,800,Streax
8652,19,Blue Black,2024-12-13,800,L’Oreal
8653,17,Dark Brown,2023-08-03,700,Garnier
8654,16,Red Wine,2024-09-18,800,Revlon
8655,28,Ash Brown,2023-03-01,700,Revlon
8656,23,Dark Brown,2023-04-22,750,BBlunt
8657,16,Dark Brown,2024-08-08,900,BBlunt
8658,28,Red Wine,2025-01-17,850,Garnier
8659,26,Blue Black,2024-10-06,550,L’Oreal
8660,16,Copper,2024-06-25,600,Revlon
8661,19,Blue Black,2023-03-31,800,Schwarzkopf
8662,25,Burgundy,2024-05-10,650,BBlunt
8663,27,Dark Brown,2025-01-11,750,Revlon
8664,25,Red Wine,2024-12-06,650,L’Oreal
8665,21,Burgundy,2024-09-11,600,Godrej
8666,24,Copper,2025-03-18,700,L’Oreal
8667,16,Burgundy,2024-12-24,600,Revlon
8668,22,Red Wine,2023-10-22,650,Revlon
8669,25,Ash Brown,2024-03-13,900,Garnier
8670,26,Mahogany,2024-09-15,900,Revlon
8671,20,Copper,2025-05-18,600,BBlunt
8672,27,Blue Black,2023-11-21,900,Schwarzkopf
8673,23,Blonde,2023-09-23,550,Garnier
8674,22,Copper,2024-06-22,600,Revlon
8675,19,Burgundy,2024-08-11,800,L’Oreal
8676,19,Ash Brown,2024-09-30,550,Revlon
8677,21,Red Wine,2023-12-29,800,L’Oreal
8678,21,Ash Brown,2023-05-13,850,L’Oreal
8679,24,Ash Brown,2024-09-21,850,Revlon
8680,27,Red Wine,2024-07-30,600,L’Oreal
8681,20,Blonde,2024-05-23,550,Schwarzkopf
8682,23,Red Wine,2024-06-16,900,Godrej
8683,20,Blonde,2025-01-16,550,Garnier
8684,17,Red Wine,2024-10-09,850,Revlon
8685,21,Burgundy,2024-05-24,600,Streax
8686,24,Blonde,2024-05-19,750,Godrej
8687,28,Burgundy,2025-04-07,700,L’Oreal
8688,18,Copper,2023-07-04,700,L’Oreal
8689,16,Blonde,2024-09-16,700,Garnier
8690,16,Blonde,2023-08-27,900,Godrej
8691,28,Red Wine,2024-12-26,550,Godrej
8692,18,Blonde,2023-10-25,900,Revlon
8693,25,Burgundy,2023-07-18,850,L’Oreal
8694,20,Dark Brown,2023-01-02,700,Streax
8695,18,Copper,2023-05-02,850,BBlunt
8696,24,Dark Brown,2023-01-25,550,Streax
8697,23,Red Wine,2024-04-21,850,Revlon
8698,18,Blue Black,2024-10-02,750,Revlon
8699,24,Copper,2025-03-26,900,Revlon
8700,28,Dark Brown,2023-05-01,600,Garnier
8701,21,Copper,2025-01-25,850,Garnier
8702,28,Dark Brown,2025-05-18,850,Revlon
8703,22,Burgundy,2023-08-01,600,Schwarzkopf
8704,19,Dark Brown,2025-03-29,550,BBlunt
8705,19,Copper,2024-09-22,550,Godrej
8706,27,Blue Black,2024-02-29,900,Godrej
8707,28,Ash Brown,2024-02-28,850,L’Oreal
8708,17,Red Wine,2023-02-16,750,Godrej
8709,20,Ash Brown,2023-12-08,700,Streax
8710,23,Red Wine,2023-12-25,750,Godrej
8711,22,Copper,2024-07-27,600,BBlunt
8712,22,Red Wine,2025-04-05,600,Godrej
8713,21,Dark Brown,2024-10-14,800,Streax
8714,18,Burgundy,2023-08-06,700,BBlunt
8715,20,Blue Black,2023-01-12,850,Garnier
8716,28,Red Wine,2024-10-17,600,BBlunt
8717,16,Blue Black,2023-07-26,800,Garnier
8718,22,Red Wine,2024-12-07,550,BBlunt
8719,24,Blue Black,2023-10-16,600,Revlon
8720,16,Ash Brown,2023-09-18,650,Streax
8721,28,Burgundy,2025-03-20,700,Schwarzkopf
8722,17,Red Wine,2023-03-11,800,Garnier
8723,18,Mahogany,2023-11-12,700,Garnier
8724,18,Blue Black,2023-11-04,700,Godrej
8725,23,Blue Black,2024-06-02,650,Garnier
8726,22,Dark Brown,2024-07-17,750,BBlunt
8727,21,Mahogany,2023-11-28,550,Revlon
8728,25,Burgundy,2025-02-24,700,Revlon
8729,25,Blue Black,2023-01-07,600,Godrej
8730,26,Burgundy,2023-04-27,900,BBlunt
8731,19,Blue Black,2024-12-03,550,BBlunt
8732,24,Copper,2023-12-08,600,L’Oreal
8733,16,Blonde,2023-12-16,550,Garnier
8734,26,Copper,2024-02-10,850,Godrej
8735,17,Blue Black,2025-01-11,550,Revlon
8736,19,Blonde,2024-08-05,800,Streax
8737,18,Red Wine,2024-09-22,600,Schwarzkopf
8738,16,Burgundy,2023-01-30,900,L’Oreal
8739,20,Blue Black,2025-05-02,600,BBlunt
8740,22,Dark Brown,2023-06-29,850,Garnier
8741,17,Ash Brown,2023-07-18,550,Revlon
8742,20,Dark Brown,2023-12-05,700,Streax
8743,21,Ash Brown,2025-05-03,900,L’Oreal
8744,26,Mahogany,2023-12-13,600,BBlunt
8745,22,Ash Brown,2024-11-19,850,Revlon
8746,16,Blonde,2024-05-05,900,Revlon
8747,22,Ash Brown,2024-04-30,650,BBlunt
8748,19,Ash Brown,2025-03-27,650,BBlunt
8749,23,Ash Brown,2023-02-06,550,Godrej
8750,28,Blue Black,2024-10-23,750,Revlon
8751,19,Mahogany,2023-05-20,550,BBlunt
8752,21,Burgundy,2024-05-08,850,Schwarzkopf
8753,24,Mahogany,2023-06-09,550,Streax
8754,20,Dark Brown,2024-10-04,700,Streax
8755,27,Blonde,2024-04-16,700,Schwarzkopf
8756,19,Blue Black,2024-07-03,800,Streax
8757,23,Red Wine,2023-12-10,850,L’Oreal
8758,28,Blue Black,2024-04-18,750,Streax
8759,24,Copper,2025-03-13,900,Garnier
8760,19,Ash Brown,2025-04-13,850,Streax
8761,18,Dark Brown,2024-02-28,850,Schwarzkopf
8762,23,Ash Brown,2025-01-30,750,Godrej
8763,20,Blonde,2023-02-27,850,BBlunt
8764,17,Red Wine,2025-05-05,750,Garnier
8765,25,Dark Brown,2024-06-17,750,Godrej
8766,24,Copper,2023-11-03,750,Revlon
8767,18,Blue Black,2024-08-01,850,Garnier
8768,27,Red Wine,2025-01-12,850,Schwarzkopf
8769,17,Burgundy,2024-11-25,550,Godrej
8770,16,Mahogany,2023-11-20,850,BBlunt
8771,23,Blue Black,2024-07-22,550,BBlunt
8772,26,Red Wine,2024-07-02,800,Streax
8773,18,Burgundy,2023-01-20,650,Godrej
8774,22,Burgundy,2023-08-02,650,Revlon
8775,16,Copper,2024-08-14,800,Streax
8776,16,Copper,2024-12-02,800,Schwarzkopf
8777,27,Mahogany,2023-12-06,600,Godrej
8778,24,Burgundy,2025-03-29,550,L’Oreal
8779,27,Dark Brown,2025-03-25,750,Godrej
8780,23,Blonde,2023-12-29,900,Godrej
8781,27,Burgundy,2023-03-09,600,Schwarzkopf
8782,28,Red Wine,2023-06-02,700,BBlunt
8783,18,Copper,2023-10-15,550,Streax
8784,21,Blonde,2025-05-10,850,Revlon
8785,26,Dark Brown,2023-02-01,800,Streax
8786,18,Copper,2023-12-14,650,Godrej
8787,28,Dark Brown,2024-01-20,550,Garnier
8788,27,Copper,2024-10-03,800,BBlunt
8789,19,Copper,2024-07-01,900,BBlunt
8790,16,Burgundy,2025-05-12,900,Godrej
8791,20,Ash Brown,2023-06-19,550,Schwarzkopf
8792,16,Burgundy,2024-08-07,850,Garnier
8793,28,Copper,2024-09-12,550,Godrej
8794,16,Blonde,2024-02-03,850,Garnier
8795,25,Burgundy,2023-07-11,550,BBlunt
8796,26,Copper,2024-09-01,700,Garnier
8797,26,Copper,2023-04-30,650,Streax
8798,22,Burgundy,2025-03-12,550,Godrej
8799,27,Burgundy,2025-02-08,800,L’Oreal
8800,21,Blonde,2023-11-12,700,L’Oreal
8801,17,Dark Brown,2024-12-23,900,Garnier
8802,26,Burgundy,2025-05-28,600,Schwarzkopf
8803,27,Mahogany,2023-11-19,550,Godrej
8804,17,Red Wine,2024-12-27,850,Revlon
8805,26,Mahogany,2023-02-02,700,L’Oreal
8806,22,Blonde,2023-10-06,750,BBlunt
8807,16,Ash Brown,2024-02-28,600,Streax
8808,28,Mahogany,2023-03-30,650,Godrej
8809,17,Dark Brown,2024-05-23,550,Godrej
8810,27,Copper,2023-09-01,550,Streax
8811,23,Red Wine,2024-01-16,700,L’Oreal
8812,21,Blue Black,2024-04-07,900,Streax
8813,17,Red Wine,2025-04-29,650,Streax
8814,22,Mahogany,2023-11-06,750,Revlon
8815,19,Blue Black,2023-08-10,600,Streax
8816,17,Blonde,2024-06-21,800,BBlunt
8817,27,Dark Brown,2023-11-06,650,Revlon
8818,21,Red Wine,2023-06-29,550,BBlunt
8819,26,Ash Brown,2023-04-25,700,L’Oreal
8820,24,Blue Black,2024-01-19,750,Godrej
8821,26,Blue Black,2025-03-14,700,BBlunt
8822,24,Red Wine,2023-02-08,600,Godrej
8823,23,Mahogany,2025-03-07,850,Garnier
8824,18,Blue Black,2023-07-26,850,Garnier
8825,18,Blonde,2023-04-05,650,L’Oreal
8826,17,Red Wine,2024-03-30,700,L’Oreal
8827,20,Blonde,2024-06-02,800,Schwarzkopf
8828,27,Red Wine,2023-01-26,800,L’Oreal
8829,19,Blonde,2025-03-29,850,Garnier
8830,22,Mahogany,2024-05-09,850,BBlunt
8831,19,Red Wine,2024-05-27,700,Streax
8832,24,Dark Brown,2023-06-07,900,Streax
8833,27,Copper,2023-07-14,550,Streax
8834,27,Ash Brown,2023-12-15,700,Revlon
8835,17,Mahogany,2024-05-10,750,Streax
8836,26,Blonde,2025-01-20,650,L’Oreal
8837,21,Dark Brown,2024-06-20,600,Streax
8838,22,Red Wine,2023-11-14,900,Revlon
8839,19,Mahogany,2025-03-05,800,Revlon
8840,28,Blonde,2023-12-02,900,Garnier
8841,21,Burgundy,2023-05-27,700,Schwarzkopf
8842,22,Burgundy,2025-02-26,750,BBlunt
8843,19,Blue Black,2023-04-11,900,Garnier
8844,23,Ash Brown,2025-04-21,850,L’Oreal
8845,24,Burgundy,2024-06-12,800,Garnier
8846,16,Copper,2024-11-23,900,Garnier
8847,22,Blonde,2023-05-16,800,Garnier
8848,24,Mahogany,2023-07-30,600,L’Oreal
8849,27,Red Wine,2025-01-11,800,L’Oreal
8850,25,Mahogany,2023-02-07,900,Garnier
8851,20,Blue Black,2024-04-15,750,Garnier
8852,27,Dark Brown,2024-02-01,800,Revlon
8853,17,Mahogany,2024-12-31,800,BBlunt
8854,25,Burgundy,2024-06-18,700,Revlon
8855,21,Mahogany,2023-04-29,700,Schwarzkopf
8856,27,Burgundy,2023-01-05,850,BBlunt
8857,27,Burgundy,2023-11-15,650,Schwarzkopf
8858,22,Ash Brown,2023-02-15,550,BBlunt
8859,17,Blue Black,2024-12-04,750,Garnier
8860,17,Copper,2025-05-18,550,Revlon
8861,25,Copper,2024-08-31,550,BBlunt
8862,27,Blonde,2023-03-31,800,Schwarzkopf
8863,25,Copper,2023-12-08,900,BBlunt
8864,16,Burgundy,2024-04-23,850,L’Oreal
8865,19,Red Wine,2023-02-17,600,BBlunt
8866,22,Blue Black,2023-04-16,900,Streax
8867,24,Blonde,2024-06-17,900,Garnier
8868,18,Copper,2025-02-23,600,Godrej
8869,27,Copper,2024-11-05,800,L’Oreal
8870,26,Red Wine,2025-02-02,850,Godrej
8871,22,Mahogany,2023-11-16,750,Garnier
8872,22,Blue Black,2023-01-24,550,Streax
8873,22,Red Wine,2024-08-14,650,Godrej
8874,17,Copper,2025-02-15,850,BBlunt
8875,21,Blue Black,2023-11-16,550,Godrej
8876,17,Blue Black,2024-10-16,600,Revlon
8877,21,Copper,2023-08-03,550,Garnier
8878,28,Mahogany,2023-11-25,700,Revlon
8879,25,Mahogany,2023-07-25,700,Godrej
8880,18,Copper,2023-07-17,650,Streax
8881,17,Blue Black,2023-10-21,750,Revlon
8882,27,Red Wine,2023-10-11,550,L’Oreal
8883,21,Ash Brown,2024-06-29,700,Godrej
8884,17,Burgundy,2023-11-23,750,Schwarzkopf
8885,20,Mahogany,2025-03-02,850,Revlon
8886,17,Copper,2024-03-27,850,BBlunt
8887,18,Dark Brown,2024-11-18,700,Godrej
8888,18,Ash Brown,2023-05-01,750,Streax
8889,21,Mahogany,2023-10-07,750,Schwarzkopf
8890,21,Dark Brown,2023-06-02,700,Streax
8891,25,Blue Black,2023-06-11,800,L’Oreal
8892,18,Copper,2023-10-08,600,BBlunt
8893,18,Ash Brown,2023-04-28,750,Godrej
8894,28,Copper,2023-01-16,850,Streax
8895,27,Red Wine,2024-09-29,800,BBlunt
8896,28,Red Wine,2024-07-27,550,Godrej
8897,16,Blonde,2024-06-10,800,Godrej
8898,22,Burgundy,2023-04-15,700,Garnier
8899,28,Burgundy,2023-07-31,800,Revlon
8900,23,Mahogany,2024-07-09,600,Godrej
8901,17,Burgundy,2023-12-25,700,L’Oreal
8902,19,Copper,2024-07-16,650,Schwarzkopf
8903,25,Copper,2023-11-23,550,Revlon
8904,22,Blonde,2023-10-05,850,Garnier
8905,23,Dark Brown,2023-05-25,650,Revlon
8906,16,Red Wine,2024-12-22,800,Revlon
8907,19,Dark Brown,2025-04-03,750,Godrej
8908,21,Dark Brown,2023-10-18,800,L’Oreal
8909,18,Ash Brown,2024-08-10,900,Godrej
8910,20,Ash Brown,2023-09-08,850,Streax
8911,25,Red Wine,2023-06-25,850,L’Oreal
8912,24,Blue Black,2023-03-14,900,Streax
8913,26,Red Wine,2023-11-15,750,L’Oreal
8914,28,Ash Brown,2024-09-19,650,BBlunt
8915,18,Dark Brown,2023-12-13,650,Godrej
8916,20,Mahogany,2024-07-07,750,Streax
8917,23,Blonde,2024-03-30,600,Garnier
8918,21,Dark Brown,2023-02-21,900,Schwarzkopf
8919,19,Red Wine,2023-05-14,550,Revlon
8920,23,Blue Black,2023-01-30,700,BBlunt
8921,26,Dark Brown,2024-04-27,900,Streax
8922,18,Mahogany,2024-11-22,650,Garnier
8923,18,Red Wine,2023-02-21,550,Schwarzkopf
8924,19,Mahogany,2023-04-19,700,Schwarzkopf
8925,24,Dark Brown,2024-01-28,800,Godrej
8926,20,Red Wine,2023-02-25,700,L’Oreal
8927,23,Mahogany,2023-03-30,650,Streax
8928,21,Copper,2024-03-12,600,Godrej
8929,18,Burgundy,2024-02-06,600,Schwarzkopf
8930,23,Mahogany,2023-07-03,550,Godrej
8931,27,Copper,2024-12-22,800,BBlunt
8932,24,Dark Brown,2024-09-02,550,Streax
8933,23,Burgundy,2024-08-29,750,Garnier
8934,28,Ash Brown,2024-10-06,600,Schwarzkopf
8935,19,Burgundy,2025-05-06,550,Streax
8936,28,Mahogany,2024-12-07,750,BBlunt
8937,26,Blonde,2024-12-17,800,Garnier
8938,21,Blonde,2024-04-01,850,BBlunt
8939,16,Ash Brown,2024-09-23,700,Revlon
8940,19,Mahogany,2023-12-31,550,L’Oreal
8941,23,Burgundy,2023-11-16,750,L’Oreal
8942,16,Blonde,2023-12-07,600,L’Oreal
8943,18,Red Wine,2025-04-17,900,Revlon
8944,16,Blue Black,2023-07-22,700,Schwarzkopf
8945,24,Mahogany,2024-12-31,550,Schwarzkopf
8946,17,Copper,2025-02-15,600,Revlon
8947,24,Copper,2024-11-17,850,L’Oreal
8948,28,Red Wine,2025-04-08,700,L’Oreal
8949,19,Red Wine,2024-06-30,650,Garnier
8950,17,Mahogany,2023-03-22,600,Garnier
8951,19,Blue Black,2025-02-12,650,Godrej
8952,27,Blonde,2025-02-21,800,Streax
8953,26,Blue Black,2024-04-21,550,Streax
8954,26,Ash Brown,2024-08-04,850,Streax
8955,25,Burgundy,2023-05-15,750,BBlunt
8956,21,Burgundy,2023-04-06,550,Garnier
8957,26,Red Wine,2025-04-12,600,Garnier
8958,22,Blonde,2025-04-01,650,Garnier
8959,18,Blue Black,2024-12-16,900,Garnier
8960,18,Red Wine,2024-04-24,650,Revlon
8961,27,Mahogany,2023-04-10,700,Godrej
8962,25,Red Wine,2024-04-11,550,Garnier
8963,27,Mahogany,2023-11-14,550,Schwarzkopf
8964,23,Mahogany,2024-12-01,600,BBlunt
8965,20,Ash Brown,2024-10-21,900,Streax
8966,19,Ash Brown,2024-12-28,650,Garnier
8967,22,Mahogany,2025-02-23,600,Revlon
8968,22,Dark Brown,2024-04-21,600,Schwarzkopf
8969,28,Blonde,2024-04-26,800,Streax
8970,24,Ash Brown,2023-08-26,650,L’Oreal
8971,24,Ash Brown,2023-08-18,600,L’Oreal
8972,20,Burgundy,2023-05-28,650,Streax
8973,28,Red Wine,2025-05-31,600,Godrej
8974,27,Burgundy,2024-09-23,900,L’Oreal
8975,28,Blonde,2023-09-22,750,Garnier
8976,23,Ash Brown,2024-01-08,900,Streax
8977,25,Copper,2024-02-06,900,Revlon
8978,16,Dark Brown,2023-07-07,600,Godrej
8979,24,Ash Brown,2024-12-17,900,Schwarzkopf
8980,23,Blue Black,2024-11-12,900,Garnier
8981,21,Blonde,2023-12-05,900,L’Oreal
8982,28,Copper,2025-03-18,600,BBlunt
8983,18,Red Wine,2025-05-31,850,Garnier
